# File: info_url.dat
# version 1.0;  last update:  09 March 2004
# by Jason Harris
# No copyright claimed, this is merely a list of "facts"
#
#Data file for KStars, specifying object-specific Web Page URLs.
#For Image URLs, see image_url.dat.
#
#Line format is:  Object_Name:Label_String:URL
#The Object_Name needs to match an object's *primary* name!
#
#You should not need to modify this file; 
#you can manage these links from within KStars.
#Please report broken links to kstars@30doradus.org !
#
# Messier Objects:
NGC 289:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_289
NGC 290:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_290
NGC 292:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_292
NGC 296:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_296
NGC 300:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_300
NGC 305:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_305
NGC 321:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_321
NGC 339:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_339
NGC 346:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_346
NGC 352:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_352
NGC 358:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_358
NGC 362:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_362
NGC 371:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_371
NGC 381:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_381
NGC 383:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_383
NGC 404:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_404
NGC 406:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_406
NGC 428:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_428
NGC 457:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_457
NGC 462:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_462
NGC 467:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_467
NGC 474:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_474
NGC 488:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_488
NGC 500:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_500
NGC 514:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_514
NGC 518:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_518
NGC 520:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_520
NGC 524:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_524
NGC 526:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_526
NGC 533:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_533
NGC 559:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_559
NGC 581:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_581
NGC 584:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_584
NGC 595:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_595
NGC 598:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_598
NGC 602:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_602
NGC 604:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_604
NGC 613:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_613
NGC 625:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_625
NGC 628:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_628
NGC 634:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_634
NGC 637:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_637
NGC 650:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_650
NGC 651:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_651
NGC 654:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_654
NGC 659:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_659
NGC 660:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_660
NGC 663:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_663
NGC 672:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_672
NGC 695:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_695
NGC 752:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_752
NGC 771:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_771
NGC 772:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_772
NGC 784:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_784
NGC 800:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_800
NGC 869:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_869
NGC 884:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_884
NGC 891:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_891
NGC 896:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_896
NGC 908:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_908
NGC 922:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_922
NGC 925:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_925
NGC 935:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_935
NGC 936:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_936
NGC 953:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_953
NGC 986:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_986
NGC 988:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_988
NGC 1000:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1000
NGC 1023:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1023
NGC 1032:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1032
NGC 1039:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1039
NGC 1042:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1042
NGC 1049:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1049
NGC 1055:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1055
NGC 1068:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1068
NGC 1073:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1073
NGC 1087:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1087
NGC 1090:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1090
NGC 1097:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1097
NGC 1128:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1128
NGC 1156:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1156
NGC 1187:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1187
NGC 1232:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1232
NGC 1234:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1234
NGC 1245:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1245
NGC 1261:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1261
NGC 1275:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1275
NGC 1277:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1277
NGC 1291:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1291
NGC 1300:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1300
NGC 1309:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1309
NGC 1313:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1313
NGC 1316:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1316
NGC 1333:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1333
NGC 1350:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1350
NGC 1360:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1360
NGC 1365:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1365
NGC 1399:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1399
NGC 1404:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1404
NGC 1409:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1409
NGC 1410:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1410
NGC 1427:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1427
NGC 1432:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1432
NGC 1435:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1435
NGC 1499:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1499
NGC 1501:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1501
NGC 1502:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1502
NGC 1512:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1512
NGC 1514:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1514
NGC 1531:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1531
NGC 1532:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1532
NGC 1533:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1533
NGC 1535:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1535
NGC 1553:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1553
NGC 1555:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1555
NGC 1559:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1559
NGC 1560:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1560
NGC 1566:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1566
NGC 1569:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1569
NGC 1579:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1579
NGC 1637:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1637
NGC 1672:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1672
NGC 1705:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1705
NGC 1725:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1725
NGC 1788:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1788
NGC 1808:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1808
NGC 1818:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1818
NGC 1850:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1850
NGC 1851:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1851
NGC 1872:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1872
NGC 1893:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1893
NGC 1904:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1904
NGC 1907:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1907
NGC 1912:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1912
NGC 1931:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1931
NGC 1952:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1952
NGC 1960:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1960
NGC 1961:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1961
NGC 1973:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1973
NGC 1975:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1975
NGC 1976:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1976
NGC 1977:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1977
NGC 1982:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1982
NGC 1999:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_1999
NGC 2000:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2000
NGC 2022:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2022
NGC 2023:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2023
NGC 2024:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2024
NGC 2068:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2068
NGC 2070:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2070
NGC 2080:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2080
NGC 2099:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2099
NGC 2100:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2100
NGC 2129:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2129
NGC 2146:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2146
NGC 2158:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2158
NGC 2168:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2168
NGC 2169:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2169
NGC 2170:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2170
NGC 2174:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2174
NGC 2175:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2175
NGC 2204:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2204
NGC 2207:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2207
NGC 2237:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2237
NGC 2244:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2244
NGC 2261:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2261
NGC 2264:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2264
NGC 2276:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2276
NGC 2287:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2287
NGC 2298:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2298
NGC 2323:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2323
NGC 2346:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2346
NGC 2349:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2349
NGC 2359:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2359
NGC 2360:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2360
NGC 2362:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2362
NGC 2363:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2363
NGC 2366:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2366
NGC 2371:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2371
NGC 2372:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2372
NGC 2374:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2374
NGC 2392:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2392
NGC 2403:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2403
NGC 2419:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2419
NGC 2422:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2422
NGC 2437:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2437
NGC 2438:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2438
NGC 2440:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2440
NGC 2442:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2442
NGC 2443:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2443
NGC 2447:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2447
NGC 2451:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2451
NGC 2477:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2477
NGC 2500:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2500
NGC 2516:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2516
NGC 2535:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2535
NGC 2536:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2536
NGC 2537:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2537
NGC 2541:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2541
NGC 2546:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2546
NGC 2547:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2547
NGC 2548:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2548
NGC 2552:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2552
NGC 2608:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2608
NGC 2632:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2632
NGC 2682:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2682
NGC 2683:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2683
NGC 2715:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2715
NGC 2736:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2736
NGC 2770:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2770
NGC 2775:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2775
NGC 2787:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2787
NGC 2808:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2808
NGC 2812:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2812
NGC 2818:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2818
NGC 2841:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2841
NGC 2859:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2859
NGC 2867:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2867
NGC 2899:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2899
NGC 2903:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2903
NGC 2915:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2915
NGC 2976:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2976
NGC 2997:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_2997
NGC 3021:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3021
NGC 3031:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3031
NGC 3034:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3034
NGC 3041:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3041
NGC 3054:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3054
NGC 3077:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3077
NGC 3079:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3079
NGC 3109:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3109
NGC 3115:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3115
NGC 3132:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3132
NGC 3169:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3169
NGC 3180:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3180
NGC 3181:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3181
NGC 3184:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3184
NGC 3185:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3185
NGC 3189:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3189
NGC 3190:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3190
NGC 3195:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3195
NGC 3198:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3198
NGC 3201:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3201
NGC 3226:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3226
NGC 3227:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3227
NGC 3242:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3242
NGC 3244:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3244
NGC 3293:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3293
NGC 3310:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3310
NGC 3314:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3314
NGC 3344:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3344
NGC 3351:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3351
NGC 3359:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3359
NGC 3368:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3368
NGC 3370:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3370
NGC 3371:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3371
NGC 3372:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3372
NGC 3379:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3379
NGC 3384:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3384
NGC 3486:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3486
NGC 3521:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3521
NGC 3532:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3532
NGC 3539:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3539
NGC 3550:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3550
NGC 3552:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3552
NGC 3553:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3553
NGC 3554:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3554
NGC 3556:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3556
NGC 3576:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3576
NGC 3587:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3587
NGC 3593:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3593
NGC 3596:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3596
NGC 3603:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3603
NGC 3621:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3621
NGC 3623:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3623
NGC 3627:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3627
NGC 3628:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3628
NGC 3690:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3690
NGC 3766:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3766
NGC 3783:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3783
NGC 3808:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3808A
NGC 3842:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3842
NGC 3877:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3877
NGC 3918:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3918
NGC 3938:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3938
NGC 3949:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3949
NGC 3953:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3953
NGC 3982:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3982
NGC 3992:Wikipedia Page:https://en.wikipedia.org/wiki/NGC_3992
#
# IC Objects
IC 10:Wikipedia Page:http://en.wikipedia.org/wiki/IC_10
#
# Major Planets, Sun and Moon:
Sun:Wikipedia Page:http://en.wikipedia.org/wiki/Sun
Sun:SEDS Information Page:http://www.seds.org/nineplanets/nineplanets/sol.html
Sun:NASA JPL Page:http://www.jpl.nasa.gov/solar_system/sun/sun_index.html
Sun:Daily Solar Images:http://umbra.nascom.nasa.gov/images/latest.html
Sun:Fred Espanek's Eclipse page:http://sunearth.gsfc.nasa.gov/eclipse/eclipse.html
Moon:Wikipedia Page:http://en.wikipedia.org/wiki/Moon
Moon:SEDS Information Page:http://www.seds.org/nineplanets/nineplanets/luna.html
Moon:NASA JPL Page:http://www.jpl.nasa.gov/solar_system/planets/moon_index.html
Moon:The Apollo Program:http://www.nasm.si.edu/collections/imagery/apollo/apollo.htm
Mercury:Wikipedia Page:http://en.wikipedia.org/wiki/Mercury_(planet)
Mercury:SEDS Information Page:http://www.seds.org/nineplanets/nineplanets/mercury.html
Mercury:NASA JPL Page:http://www.jpl.nasa.gov/solar_system/planets/planets_index.html
Mercury:The Mariner 10 Mission:http://nssdc.gsfc.nasa.gov/nmc/tmp/1973-085A.html
Venus:Wikipedia Page:http://en.wikipedia.org/wiki/Venus_(planet)
Venus:SEDS Information Page:http://www.seds.org/nineplanets/nineplanets/venus.html
Venus:NASA JPL Page:http://www.jpl.nasa.gov/solar_system/planets/venus_index.html
Venus:The Magellan Mission:http://www.jpl.nasa.gov/magellan/
Mars:Wikipedia Page:http://en.wikipedia.org/wiki/Mars_(planet)
Mars:SEDS Information Page:http://www.seds.org/nineplanets/nineplanets/mars.html
Mars:NASA Mars Missions:http://mars.jpl.nasa.gov/index.html
Mars:NASA JPL Page:http://www.jpl.nasa.gov/solar_system/planets/mars_index.html
Mars:Welcome to Mars!:http://www.amnh.org/rose/mars/index.html
Mars:The Whole Mars Catalog:http://www.spaceref.com/mars/
Mars:The Mars Society:http://www.marssociety.org/
Mars:The "face" on Mars:http://mars.jpl.nasa.gov/mgs/msss/camera/images/moc_5_24_01/face/index.html
Jupiter:Wikipedia Page:http://en.wikipedia.org/wiki/Jupiter_(planet)
Jupiter:SEDS Information Page:http://www.seds.org/nineplanets/nineplanets/jupiter.html
Jupiter:NASA JPL Page:http://www.jpl.nasa.gov/solar_system/planets/jupiter_index.html
Jupiter:The Galileo Mission:http://www.jpl.nasa.gov/galileo/
Jupiter:The Voyager Missions:http://voyager.jpl.nasa.gov/
Jupiter:Comet Shoemaker-Levy 9:http://www.seds.org/nineplanets/nineplanets/sl9.html
Saturn:Wikipedia Page:http://en.wikipedia.org/wiki/Saturn_(planet)
Saturn:SEDS Information Page:http://www.seds.org/nineplanets/nineplanets/saturn.html
Saturn:NASA JPL Page:http://www.jpl.nasa.gov/solar_system/planets/saturn_index.html
Saturn:The Cassini Mission:http://saturn.jpl.nasa.gov/index.cfm
Saturn:The Voyager Missions:http://voyager.jpl.nasa.gov/
Uranus:Wikipedia Page:http://en.wikipedia.org/wiki/Uranus_(planet)
Uranus:SEDS Information Page:http://www.seds.org/nineplanets/nineplanets/uranus.html
Uranus:NASA JPL Page:http://www.jpl.nasa.gov/solar_system/planets/uranus_index.html
Uranus:The Voyager Missions:http://voyager.jpl.nasa.gov/
Neptune:Wikipedia Page:http://en.wikipedia.org/wiki/Neptune_(planet)
Neptune:SEDS Information Page:http://www.seds.org/nineplanets/nineplanets/neptune.html
Neptune:NASA JPL Page:http://www.jpl.nasa.gov/solar_system/planets/neptune_index.html
Neptune:The Voyager Missions:http://voyager.jpl.nasa.gov/
Pluto:Wikipedia Page:http://en.wikipedia.org/wiki/Pluto_(planet)
Pluto:SEDS Information Page:http://www.seds.org/nineplanets/nineplanets/pluto.html
Pluto:NASA JPL Page:http://www.jpl.nasa.gov/solar_system/planets/pluto_index.html
Quaoar (2002 LM60):Wikipedia Page:http://en.wikipedia.org/wiki/Quaoar
#
# Asteroids:
Ceres:Wikipedia Page:http://en.wikipedia.org/wiki/1_Ceres
Pallas:Wikipedia Page:http://en.wikipedia.org/wiki/2_Pallas
Vesta:Wikipedia Page:http://en.wikipedia.org/wiki/4_Vesta
Cybele:Wikipedia Page:http://en.wikipedia.org/wiki/65_Cybele
## --==>> There are 2 bodies named "Europa"...asteroid and Jovian moon
Europa:Wikipedia Page:http://en.wikipedia.org/wiki/52_Europa
Psyche:Wikipedia Page:http://en.wikipedia.org/wiki/16_Psyche
Juno:Wikipedia Page:http://en.wikipedia.org/wiki/3_Juno
Themis:Wikipedia Page:http://en.wikipedia.org/wiki/24_Themis
Astraea:Wikipedia Page:http://en.wikipedia.org/wiki/5_Astraea
Lumen:Wikipedia Page:http://en.wikipedia.org/wiki/141_Lumen
Ida:Wikipedia Page:http://en.wikipedia.org/wiki/243_Ida
Mathilde:Wikipedia Page:http://en.wikipedia.org/wiki/253_Mathilde
Eros (1898 DQ):Wikipedia Page:http://en.wikipedia.org/wiki/433_Eros
Hektor (1907 XM):Wikipedia Page:http://en.wikipedia.org/wiki/624_Hektor
## --==>> FIXME: Gaspra is missing from asteroids.dat!
#Gaspra:Wikipedia Page:http://en.wikipedia.org/wiki/951_Gaspra
## --==>> There are two objects named "Chiron"...asteroid and comet
